relative_path,filename,extension,parent_folder,split,dataset_hint,size_bytes,size_mb,sha256,hash_error,is_image_extension
BSR\BSDS500\data\groundTruth\test\120003.mat,120003.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,56150,0.053549,3bcbf3fa2c9fbcc18fcc047f20b43be41bebcb15e3d2bcfbbb39af9a17eeab7f,,False
BSR\BSDS500\data\groundTruth\test\120093.mat,120093.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,53657,0.051171,691384944a6d17b9a1b337354d708f26f092e27c71a9a907238857eff4048efb,,False
BSR\BSDS500\data\groundTruth\test\123057.mat,123057.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,44272,0.042221,c6ddd26f4dff2c495e8c6511ebcadd86aa20785c57587a296dcb43df08e52b33,,False
BSR\BSDS500\data\groundTruth\test\128035.mat,128035.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,49362,0.047075,9b732e8716813b7a0ed0cbb519c2607da4cea02f546ebd44e71cc4cb32f3cfaf,,False
BSR\BSDS500\data\groundTruth\test\130014.mat,130014.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,41124,0.039219,35ccdd17c28df3fc98f7e91f0ce1d864d43a94ea1e5e878736e2a1caadf970d9,,False
BSR\BSDS500\data\groundTruth\test\130066.mat,130066.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,42519,0.040549,b61ee3541b5cc47f5cdc143f1402b2e0e05b7750435d4f72836954b023efa099,,False
BSR\BSDS500\data\groundTruth\test\134049.mat,134049.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,71808,0.068481,f3f7811b659f1d6eb92f9f6c7220a67fc9e6ae3b3d46027a4fd3a66c89db5577,,False
BSR\BSDS500\data\groundTruth\test\134067.mat,134067.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,61454,0.058607,5bba1f41b1d7daecb061ea1b3df22c939300ab5b1dbef09b9239123950ba993e,,False
BSR\BSDS500\data\groundTruth\test\140006.mat,140006.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,47691,0.045482,322da2c464ac84e24b944fd56ca6c6394bfd234f16b95eac85c34c15e90e9095,,False
BSR\BSDS500\data\groundTruth\test\140088.mat,140088.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,42682,0.040705,e1b975811f6b55be3633c0802c325c1b7e3b043a55da1ce6bd5819de1ce0b734,,False
BSR\BSDS500\data\groundTruth\test\14085.mat,14085.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,38859,0.037059,0e4a5e6e408fa026e119859202f00fd642043fea03a25ee81adfc0e5bfbd17e4,,False
BSR\BSDS500\data\groundTruth\test\14092.mat,14092.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,49346,0.04706,0f219d1f7fb9d585c5b5139569bc3eebbf760d106bba7b06c7d56bdc19ad1d64,,False
BSR\BSDS500\data\groundTruth\test\141012.mat,141012.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,31180,0.029736,bd05acad3b776ab9d5dec04b9445079e35f434a62eebdabaa3b86d275a302a6f,,False
BSR\BSDS500\data\groundTruth\test\141048.mat,141048.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,34547,0.032947,9ed41ab2cc12466b70ac5be444abd5b58b8b49039f1f9f806fe8ec71e58bd303,,False
BSR\BSDS500\data\groundTruth\test\145059.mat,145059.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,53950,0.051451,972f9d0b331ba4d1b332ba8444ed2da03cf7a25c5889cbf51eed7ecc8c6c29db,,False
BSR\BSDS500\data\groundTruth\test\145079.mat,145079.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,48655,0.046401,976df47832bfb1b40ef2323efd09fe77cd981a7cbf42f9539e5f140baa6126a5,,False
BSR\BSDS500\data\groundTruth\test\146074.mat,146074.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,58415,0.055709,289c9c8cc646a3586ac09da88172e61d7f6a336f050f505b9e0c1e8c8f4b4ebf,,False
BSR\BSDS500\data\groundTruth\test\147077.mat,147077.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,40550,0.038671,89532d733658745b52394a535dd3a156aabfbc2ad9f48fb553209d568c9d7ed9,,False
BSR\BSDS500\data\groundTruth\test\147080.mat,147080.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,40883,0.038989,6bf6763cb8ac6ae2bffae7e52363ab2547c616850d62252930f025d1755af9ed,,False
BSR\BSDS500\data\groundTruth\test\15011.mat,15011.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,55267,0.052707,7ef9fe2b8a1b1dfb4db5619679580041d4654fa179d2b415004261b63ec3a965,,False
BSR\BSDS500\data\groundTruth\test\15062.mat,15062.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,40722,0.038836,f8e3af16ce336b804e1cf4fd8f3c76c30657ee1b671ee5af2e4e22a1fea0b3f2,,False
BSR\BSDS500\data\groundTruth\test\156054.mat,156054.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,45278,0.04318,c0e4c53e2e7ccfc6c589a75074ec6f45cc8adc3571df8a4c1352b2635ec8ccd0,,False
BSR\BSDS500\data\groundTruth\test\157032.mat,157032.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,42455,0.040488,609ad3b6a1d286e00672ee10ec1cea5118b3c18c035a933d0718ec36a9f757ff,,False
BSR\BSDS500\data\groundTruth\test\157087.mat,157087.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,54933,0.052388,61a034b1e2053637e6c225ec7032fdc1b27765e772de6b15cad396aec078c4a2,,False
BSR\BSDS500\data\groundTruth\test\159002.mat,159002.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,55903,0.053313,843a474f77b7cefb3c4af8458c7206f6489f1f150b298a915f963e88629fefd4,,False
BSR\BSDS500\data\groundTruth\test\159022.mat,159022.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,28916,0.027576,1c83a4f8ebe57f759980dfbc80406160a67aa1132f3f6612594fe65b3f67494e,,False
BSR\BSDS500\data\groundTruth\test\160006.mat,160006.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,46611,0.044452,e68e3fac9c2d582ff1516ae81da503595579370777b06c47195f87fd32eea524,,False
BSR\BSDS500\data\groundTruth\test\16004.mat,16004.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,50929,0.04857,c9bf649d0ed2a3bae3f4b7270c5391327e6b4fab3187015c3762fe379bf5a7e2,,False
BSR\BSDS500\data\groundTruth\test\160067.mat,160067.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,34771,0.03316,2bed613cdd68244b9047c72176b920f4bc32b4e43a3c525e7de6fe5e67d8003d,,False
BSR\BSDS500\data\groundTruth\test\16068.mat,16068.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,43103,0.041106,4d75a37ab6071d906dad50f6a6ba9743bf8db754978fc4f54bf066ed32647001,,False
BSR\BSDS500\data\groundTruth\test\161045.mat,161045.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,43086,0.04109,03c721d083dfcb80fddbe748467f7c5845b0528c43715ba26bf0ab38aab5e6f4,,False
BSR\BSDS500\data\groundTruth\test\163004.mat,163004.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,54767,0.05223,3f7cc59ca27b2d2523043c6e4b59f5705b4440b17bbc81efa0c429105a6d3ab7,,False
BSR\BSDS500\data\groundTruth\test\163096.mat,163096.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,41300,0.039387,0ea1403805748e052c04697757bcc0de92173df81a1defdef05bff1f5a5e9a3b,,False
BSR\BSDS500\data\groundTruth\test\164046.mat,164046.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,31263,0.029815,c7a6da1ed48d236471b0edb85527c542a4eab3876f1fab8088b71a3e1236cf5b,,False
BSR\BSDS500\data\groundTruth\test\168084.mat,168084.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,47937,0.045716,923de27476329658e5e54bdaefb06faa706e56c3832aea6a8e6c5d8fb7a1bd00,,False
BSR\BSDS500\data\groundTruth\test\17067.mat,17067.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,45183,0.04309,2c93312279bbf6b5f8cb8bc10f4e74c1539cb26caf65cb68d00ab57138620566,,False
BSR\BSDS500\data\groundTruth\test\175083.mat,175083.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,54441,0.051919,85092ba3bd19b635d734308cad775e94827ba8def43e1ec2607959a2417ea7cb,,False
BSR\BSDS500\data\groundTruth\test\176051.mat,176051.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,34763,0.033153,c41c71dbdee5dfbfa56194fa59bdffb4a102d7c5dd3684dcf83c21ea5542cc32,,False
BSR\BSDS500\data\groundTruth\test\179084.mat,179084.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,47238,0.04505,26c1fe554b6469eb86d38f806405bae8e7301a44592f7bda9f08792870393a8c,,False
BSR\BSDS500\data\groundTruth\test\181021.mat,181021.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,45631,0.043517,4d24210df5c80f6041bbe7c2022efeabd9c610e6a871f85363ee72caf58f9e6f,,False
BSR\BSDS500\data\groundTruth\test\183066.mat,183066.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,33520,0.031967,5b3861ce1e7ede19cf5fd086c82895e63e4aef9a9d555816e4ab1188552cd112,,False
BSR\BSDS500\data\groundTruth\test\185092.mat,185092.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,51283,0.048907,bed1edac2fc0287d6ea440cb7da74f378a21523da1a3a27c09e9dc29ed1e9c5a,,False
BSR\BSDS500\data\groundTruth\test\187058.mat,187058.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,43239,0.041236,511273bd5aff2258a0650f8e07631f713ff15067e422663a280a2b327c7c3061,,False
BSR\BSDS500\data\groundTruth\test\187099.mat,187099.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,48843,0.04658,a91174ab4e89aa9379809e16b31d4f3fb0c87dea0cddcabd38ab97cd8fc38a2e,,False
BSR\BSDS500\data\groundTruth\test\188025.mat,188025.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,57005,0.054364,cbe8ebe17a63f3df7e169313e2d2fd6b4bd88a3a9952bff7f9a773db331de608,,False
BSR\BSDS500\data\groundTruth\test\189006.mat,189006.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,49695,0.047393,d5546296a56a677dbf6f71a2b54d847c948811ea8dbe4ba4c2646bdf326dabe2,,False
BSR\BSDS500\data\groundTruth\test\189013.mat,189013.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,48669,0.046414,825768b116d3dbb241357f627f53ade19a1b32b44eac31cd143471e55acfbcde,,False
BSR\BSDS500\data\groundTruth\test\189029.mat,189029.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,44896,0.042816,924eb7826e97b8d5c3cf6199015aca14a1cea484fbc8a39b6809a14e722d7c28,,False
BSR\BSDS500\data\groundTruth\test\189096.mat,189096.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,53294,0.050825,f38dd8102d4456efa6c1e48fc0a00098f6e24b01d6d372dd45d027fc50213db6,,False
BSR\BSDS500\data\groundTruth\test\196027.mat,196027.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,25222,0.024054,140510d9920800b62a6723fd763c65e5a1e655808f914d10823f17388e0501e1,,False
BSR\BSDS500\data\groundTruth\test\196040.mat,196040.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,53102,0.050642,c73536def277b0fc96a069ab2d9522c91261c7f69a41e779e5c92773df5f767d,,False
BSR\BSDS500\data\groundTruth\test\196062.mat,196062.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,36270,0.03459,e3d0ed12fd2ee3351d0362b22555278b83bc916347a3eebb0cbee21b9d47a0a1,,False
BSR\BSDS500\data\groundTruth\test\196088.mat,196088.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,44905,0.042825,17699d58b581c7654767d2c9d2938b49e80da423c3934d3577960854df1c6f0c,,False
BSR\BSDS500\data\groundTruth\test\198087.mat,198087.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,72346,0.068995,17309680bcb58e2fbea38c67e145223519075438392137e04e7755c32fb84557,,False
BSR\BSDS500\data\groundTruth\test\20069.mat,20069.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,55001,0.052453,08cc69bfe6c99ec18fb853dfc62cfbaf6650cd82f39d0065cea17dcf55a39ff9,,False
BSR\BSDS500\data\groundTruth\test\201080.mat,201080.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,45362,0.043261,16082d7e2ea8fc01c287969ae94db6082470beb25dd99a4418a745885d2ce66c,,False
BSR\BSDS500\data\groundTruth\test\2018.mat,2018.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,43462,0.041449,0ce9b9c37a51d8bfc19df82906943d26a395a73e373da480acfe6c49e0f5e1ff,,False
BSR\BSDS500\data\groundTruth\test\202000.mat,202000.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,40999,0.0391,4ad76a24cdea48d0d59fc076237363e70c58afd04ec157e727d99b0297c278a4,,False
BSR\BSDS500\data\groundTruth\test\206062.mat,206062.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,46971,0.044795,82b36aa2e8a4364d242224299aabb389dbb94060ece609e41d23c472148ae68e,,False
BSR\BSDS500\data\groundTruth\test\206097.mat,206097.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,50425,0.048089,932804389f3a9eea1c8f348e02a8c7ee47b21829e0d9bda589f89364b96399d4,,False
BSR\BSDS500\data\groundTruth\test\207038.mat,207038.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,42810,0.040827,8fff95ccdc67df253cf662282cf00b98a3b02608185a8ba76b3f73fcd5fdc90e,,False
BSR\BSDS500\data\groundTruth\test\207049.mat,207049.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,59960,0.057182,29b445acc984ff8ec4de2f86ae8a9b17a4e53e28539396d06c3e5e80e9bb9ef3,,False
BSR\BSDS500\data\groundTruth\test\208078.mat,208078.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,52477,0.050046,f76d3fc3a94b3c1856d47578ae364b82eb238aea7686a750dc7c5217fe940df9,,False
BSR\BSDS500\data\groundTruth\test\209021.mat,209021.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,36836,0.03513,6d98b0df0d160dfaa893ba57e227c5312d2b91288af4315194f54240ad5c0d82,,False
BSR\BSDS500\data\groundTruth\test\217013.mat,217013.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,47022,0.044844,7755b512fb5e7e7c4b03b038eea94c0475fdc3d35f226e947dbba88651c97ff2,,False
BSR\BSDS500\data\groundTruth\test\217090.mat,217090.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,43412,0.041401,bda3009dc5ff1bdead26846d20542af28887fe72401eff97158028cfad9a0f9e,,False
BSR\BSDS500\data\groundTruth\test\220003.mat,220003.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,48789,0.046529,845447e2b262bdb42152e5e6a607d9cb01c3579c60f08f090ebcec89173dd968,,False
BSR\BSDS500\data\groundTruth\test\223004.mat,223004.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,44050,0.042009,e8e3c6658d10a5349e18c8900163b3a6ae5c827364c6472e2b0034f216836f2c,,False
BSR\BSDS500\data\groundTruth\test\223060.mat,223060.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,46720,0.044556,af050cfdf1af254d52be03d4139aebc2c93cac0b54bff658be234ab0e9cab765,,False
BSR\BSDS500\data\groundTruth\test\225022.mat,225022.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,47380,0.045185,07e25d87023d4f51e070265d6e583562ac90dd8fa49b9ff9d1cf9dc9487b5666,,False
BSR\BSDS500\data\groundTruth\test\226022.mat,226022.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,37780,0.03603,024dbaebe299131742c8fb14344d36a15e5ad0eeade00b0392f86c078bdb1a28,,False
BSR\BSDS500\data\groundTruth\test\226033.mat,226033.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,51083,0.048717,06577dd5661c39ffe6ef849868e9a05096060bb75d87c7331286a553b84d4c97,,False
BSR\BSDS500\data\groundTruth\test\226043.mat,226043.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,59289,0.056542,f5fd681448f47d462aa211002cdecf4fa8cbf71b8eebde700ddabb424bddac29,,False
BSR\BSDS500\data\groundTruth\test\226060.mat,226060.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,65899,0.062846,4d850078f2b140d6f9a5e5e1cd8c33a1767ba7fc3aa1309a46dda9210e2ac219,,False
BSR\BSDS500\data\groundTruth\test\228076.mat,228076.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,38211,0.036441,ef2de15378b3d80e19dea91f6f6487418149565043a7a162991da848a29def1d,,False
BSR\BSDS500\data\groundTruth\test\230063.mat,230063.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,54524,0.051998,d35c1526630f47a488943f7ab94b56e6cb01c3bba5721f3c66deb9d5b5f70a4c,,False
BSR\BSDS500\data\groundTruth\test\230098.mat,230098.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,45416,0.043312,7a0871b7e7e09666e8de01d344cb33a61a46cf7bf56c44fb2667f12c8a107f78,,False
BSR\BSDS500\data\groundTruth\test\23050.mat,23050.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,73148,0.069759,d13f900b430e7a45902266531862049690ae17c73d87c9de26659219e6aae2a5,,False
BSR\BSDS500\data\groundTruth\test\232076.mat,232076.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,33498,0.031946,1c30120b05eb7995942b39a16cbc36c6e1c94e532e2d86bc97b5a7242deb3bf3,,False
BSR\BSDS500\data\groundTruth\test\235098.mat,235098.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,51732,0.049335,b6fd8b37d15d76d011ff212ef992aab5ac14baba4b93676f5907baf24783a78a,,False
BSR\BSDS500\data\groundTruth\test\238025.mat,238025.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,38470,0.036688,e9e979ff8822753c3006ba4d095bd30366e35adc9aba07e08ac1a092924aec52,,False
BSR\BSDS500\data\groundTruth\test\243095.mat,243095.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,55582,0.053007,f1129543d195d278272ff31c283ecf3f8627303cd558891f2cbd08a9806af9e5,,False
BSR\BSDS500\data\groundTruth\test\246009.mat,246009.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,43743,0.041717,c25113c2664495c86dd15ac5292f16eefe88fde3eeadeddf12f1ea28a73cf580,,False
BSR\BSDS500\data\groundTruth\test\247003.mat,247003.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,38619,0.03683,ca6a33a29457508ea1d848b2dfe0daac65c2fdca472b6a59a8c8137888b068f1,,False
BSR\BSDS500\data\groundTruth\test\247012.mat,247012.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,43209,0.041207,059a8e9213923033180fee37dc957e5e4bdeac2e1ffff7bb0d88b1b110daa395,,False
BSR\BSDS500\data\groundTruth\test\249021.mat,249021.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,54333,0.051816,c444c02fd0b69383c2b9fbd005199558c2ffda5cdb37f68574b99e7ba4da2d97,,False
BSR\BSDS500\data\groundTruth\test\250047.mat,250047.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,41708,0.039776,bca02ced680edb29cc7b2365cfcb25ea1e94af95491b0d5df0e91521d7aebe79,,False
BSR\BSDS500\data\groundTruth\test\250087.mat,250087.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,47730,0.045519,fbbd29d3d06c38fc36475acbd6bff29b1b0ed24e4b236583a76b4c02400a8b29,,False
BSR\BSDS500\data\groundTruth\test\253016.mat,253016.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,61160,0.058327,2d5157a18f781fda119cc2d7de5308d304b424cb8b69eff1f1e1222d3a9883f3,,False
BSR\BSDS500\data\groundTruth\test\253092.mat,253092.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,32658,0.031145,85d3484aa39fbfa47ffc755725e8d102545a32ba7d8a4012122bbfddd2836eb7,,False
BSR\BSDS500\data\groundTruth\test\257098.mat,257098.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,41068,0.039165,93a74baa517a4f03ac12e16fae68b6f45c3dfb2a1e650eebcdf0bc19e60ef226,,False
BSR\BSDS500\data\groundTruth\test\258089.mat,258089.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,52812,0.050365,fb0953ed0ec30e767f2b5ddaecb9c159228d0d6494d1f94314127e8fe8a4acf9,,False
BSR\BSDS500\data\groundTruth\test\259060.mat,259060.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,47447,0.045249,2aeea9134bbe49de89f7a17aeb8cd6f21f74d5112b45c0309a251a9ffdeacb0b,,False
BSR\BSDS500\data\groundTruth\test\267036.mat,267036.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,55066,0.052515,5e03e70b02228697304955837096c1f7570a48602d3720d1caf22e1e1b24c463,,False
BSR\BSDS500\data\groundTruth\test\268048.mat,268048.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,34245,0.032659,7c422578928ae2188028ba78f2fc4940d1aafbdc45f4441e895453dffaaeb388,,False
BSR\BSDS500\data\groundTruth\test\268074.mat,268074.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,42351,0.040389,e1f6091063adaf3d7c470d91457f6a0af4c4aa2bf22070999c3239ea589b19dc,,False
BSR\BSDS500\data\groundTruth\test\277053.mat,277053.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,46744,0.044579,396f0dd3686d074afb793e7b1c07fcf93b31ba7b30cc77d2cecf3f1b66c59c1b,,False
BSR\BSDS500\data\groundTruth\test\279005.mat,279005.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,35076,0.033451,4a14075f25561d2c8e1f5146589e08bbba3dadda72190d68303f1b76fc4cc4bc,,False
BSR\BSDS500\data\groundTruth\test\28083.mat,28083.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,53675,0.051188,8b763554e96f6b2e533821bf72c8ac86140535c0dc0de82af730a18e6586b445,,False
BSR\BSDS500\data\groundTruth\test\281017.mat,281017.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,46590,0.044432,47b7416f554274463959396199b47bee174c8a860dc6e18b672947d0e51bc18f,,False
BSR\BSDS500\data\groundTruth\test\285022.mat,285022.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,41234,0.039324,1f02a32cdc979d52d465de434f1ff0c2ffb8ee93b40796ea72f45da47adf5514,,False
BSR\BSDS500\data\groundTruth\test\288024.mat,288024.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,51478,0.049093,7c279cdcbe2f400fbb7a390f58cc0da1548ae81864508f8dbdda40b09beec26b,,False
BSR\BSDS500\data\groundTruth\test\289011.mat,289011.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,44868,0.042789,4ad0606c6513a299ecd8de773a60b94e66c08cfd1c57d3a4a8308097df143b20,,False
BSR\BSDS500\data\groundTruth\test\290035.mat,290035.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,50982,0.04862,9b6acc0087a4b2b8f9b701248a120f0247ec2acd9ab6bc4af96437dca2ebc535,,False
BSR\BSDS500\data\groundTruth\test\29030.mat,29030.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,53724,0.051235,a3261a4fed7ec3a83f53bced83415a20ea262d5164caf215df2996f23a37565e,,False
BSR\BSDS500\data\groundTruth\test\296028.mat,296028.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,41734,0.039801,ea2281aad4ce249fb08a8a57a65e10b3ea75f033c58bbea56feba2fe44475831,,False
BSR\BSDS500\data\groundTruth\test\296058.mat,296058.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,49628,0.047329,0e65a725408d6a28fc1a361c8baf217c6a6d1557c622f9d693e0091134f86558,,False
BSR\BSDS500\data\groundTruth\test\302022.mat,302022.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,32014,0.030531,2a75c5b85d6c6dc151a95ab564c71fa0453f1b4bd209b3b84f0f31f0798518b4,,False
BSR\BSDS500\data\groundTruth\test\306051.mat,306051.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,61799,0.058936,aa0d05dbe6cf63e2daff74141c5b58c0c4f30dc13cfc815af55d892783dc5849,,False
BSR\BSDS500\data\groundTruth\test\306052.mat,306052.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,33170,0.031633,7e992a3f36de8a5b749fd84abe034128dd3998e92a0809bbf8ed79425d6699b0,,False
BSR\BSDS500\data\groundTruth\test\3063.mat,3063.mat,.mat,BSR\BSDS500\data\groundTruth\test,test,BSDS500,35178,0.033548,7c647de04b0a9aa182648a886dda18e907dd58aef5e2eae1282784ce053f800e,,False
