relative_path,filename,parent_folder,split,dataset_hint,format,extension,width,height,megapixels,aspect_ratio,mode,channels,bit_depth,size_bytes,size_mb,sha256,status
BSR\BSDS500\data\images\train\46076.jpg,46076.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,60054,0.057272,0dd7dd057a991aba7b44e809a3d03aaf75c8ab889f8b56c5cd1eb1493246f0f8,OK
BSR\BSDS500\data\images\train\48055.jpg,48055.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,76651,0.0731,2dbf3f3f6203be60b47f17f33553bb855de73b065cc309b718d7a4289320dc61,OK
BSR\BSDS500\data\images\train\54005.jpg,54005.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,91356,0.087124,dd779e6b4a42380908dfc22423edd559ed0fd063420991a6d6b45986d6827d18,OK
BSR\BSDS500\data\images\train\55067.jpg,55067.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,36855,0.035148,18b06e3e62c990d7a3ff385e7caee567b008c5c92c7073d0d5bae16bcaf963bf,OK
BSR\BSDS500\data\images\train\55075.jpg,55075.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,70037,0.066792,42a554b3cc0eed83ee5ba8b4a1470cf7318e75dd27fc6ca621411e3ca13d7292,OK
BSR\BSDS500\data\images\train\56028.jpg,56028.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,95362,0.090944,766ba9a6405c78d0f7114f8b502de63a78c2d1cf5b0fcd437fdd20bb7165e80b,OK
BSR\BSDS500\data\images\train\59078.jpg,59078.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,63162,0.060236,0c17430f9e2250cf5a60e10cb65079cf8df3dad8881a2e7bb5a23e24bf0803e4,OK
BSR\BSDS500\data\images\train\60079.jpg,60079.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,33678,0.032118,112c3f4f07287535a093ba931e49ee972fef1ceccb02df25bd1390b4a47113cc,OK
BSR\BSDS500\data\images\train\61060.jpg,61060.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,75578,0.072077,25c41d4456ad719d6fe6397e65bcfffa9a75d21e50a7866169e7ffdcff245ae4,OK
BSR\BSDS500\data\images\train\61086.jpg,61086.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,96920,0.09243,e35da38a9202415a56cb5eeb4ce33cd83f39035a4098193881072f85968cf7e6,OK
BSR\BSDS500\data\images\train\65010.jpg,65010.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,76723,0.073169,a9fd6ca16e5240c9db1cd435ed42cdabddaa3fb7a7e229a71a3fef8efa75b378,OK
BSR\BSDS500\data\images\train\65019.jpg,65019.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,74234,0.070795,f5c2174b99323b9471090ae16efddb50937430d122225502bdebee0db29bcaa6,OK
BSR\BSDS500\data\images\train\65074.jpg,65074.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,68954,0.06576,30b3d41657fe2f12937a21b55ef12f4353b790081d974462b809177332331b64,OK
BSR\BSDS500\data\images\train\65132.jpg,65132.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,83006,0.079161,f2f34b87c0425d5392ebbd6aba9761cb76b5c2e16609a7a57977519b3184fa28,OK
BSR\BSDS500\data\images\train\66039.jpg,66039.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,76757,0.073201,6077f1d3c4c03aac7be0851276558ef68b8a73ea94274db74dfdcecdfc7a482f,OK
BSR\BSDS500\data\images\train\66075.jpg,66075.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,43381,0.041371,cc01e01f2610d83a999569acd34cccc61698fef2ec06b0ee839282c52e57fb37,OK
BSR\BSDS500\data\images\train\67079.jpg,67079.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,74424,0.070976,37f4f4ae413fd239e5b4c504b62fc970450d47527b7048b2ea88720391f97d8d,OK
BSR\BSDS500\data\images\train\68077.jpg,68077.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,69543,0.066321,bc19d03ee0abaf862c05c386fe94a6d72946661a2613932c6b959f50b0d079bc,OK
BSR\BSDS500\data\images\train\71046.jpg,71046.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,53355,0.050883,046813509539dbe475f389c8afc86e78ab1b661736a2e0ce5ac8f2becb3d305f,OK
BSR\BSDS500\data\images\train\76002.jpg,76002.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,79014,0.075354,3b6097fcf9468966497876ef6a6717b4fe0f56767053936b718161a8dca75f04,OK
BSR\BSDS500\data\images\train\78019.jpg,78019.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,86063,0.082076,1436d47bdef4749c71ebdbba473508cfa23e0eee6a01c7eb62c80118a488692c,OK
BSR\BSDS500\data\images\train\80099.jpg,80099.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,52144,0.049728,e56ed8b4ecb8246ed8096360bcebc13a4489872520d665c39be34915cf51db88,OK
BSR\BSDS500\data\images\train\8049.jpg,8049.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,59351,0.056602,418ea26f53efd8707399bea46c9a295c7c7e96b05b5b4792af7214649aba249b,OK
BSR\BSDS500\data\images\train\8143.jpg,8143.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,114270,0.108976,76e88b97c7640c2203a0f61d6739d8590f0c7e89d064d045cb68c65ead634fd9,OK
BSR\BSDS500\data\images\train\87065.jpg,87065.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,106791,0.101844,0e09f38f2f09e2eee85b9b3ed447a29e6e7b3506f5ac936a2948f4b2e9ce33bb,OK
BSR\BSDS500\data\images\train\90076.jpg,90076.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,52672,0.050232,bd9f9463f273b26cbd0a39e653e13a48f3884c41db03ce7fadd75313e6479230,OK
BSR\BSDS500\data\images\train\92059.jpg,92059.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,80156,0.076443,71cf42a1550c534cefb59fe712635ab25682b2239300bb53983f16cb81e0ed3b,OK
BSR\BSDS500\data\images\train\94079.jpg,94079.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,90521,0.086328,37c4fe1f79704719bb93b8c1c1f95ea5d3feea8b39779ad9f2ac4fca1ad8a145,OK
BSR\BSDS500\data\images\train\95006.jpg,95006.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,103745,0.098939,78201312e9625758f755002e2f62bb45fede72a0623d4511baaf69dd80952b65,OK
BSR\BSDS500\data\images\train\97017.jpg,97017.jpg,BSR\BSDS500\data\images\train,train,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,61708,0.058849,14af2c9a1e7711930840fc502b89b3c46416c894c48a0e1bb271a23d35b7d160,OK
BSR\BSDS500\data\images\val\101085.jpg,101085.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,102655,0.097899,dbefbd4ae3749913ee9fffcdb663bea87ab6634dc8b989422f741243bdbedc8a,OK
BSR\BSDS500\data\images\val\101087.jpg,101087.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,57725,0.055051,d755a74144410290cff5e214bb7cbf352a8cb920d45fac3d992b9772ad92a017,OK
BSR\BSDS500\data\images\val\102061.jpg,102061.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,64008,0.061043,35ce0a9baaebae00c19f6abccd1d7b3ecd8f1c62003e178610b2179c082f0a8e,OK
BSR\BSDS500\data\images\val\103070.jpg,103070.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,59240,0.056496,6d1d9e564b5459e969f65470ff03aa3104af779e93c93ca434ad546477e27261,OK
BSR\BSDS500\data\images\val\105025.jpg,105025.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,79928,0.076225,6678e84e923e5c1b085afe43ae2fc3735f7f424e02eaefe50a64405f76b9b51b,OK
BSR\BSDS500\data\images\val\106024.jpg,106024.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,47544,0.045341,ea31189313c34be7b7a48b7cd776c17f3afb5585de37a6e740a638320fa9847d,OK
BSR\BSDS500\data\images\val\108005.jpg,108005.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,81296,0.07753,e0210b50350e928e35f048fe4b8ea54e58200c58ae3bb5ff619b2074b38fac01,OK
BSR\BSDS500\data\images\val\108070.jpg,108070.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,98883,0.094302,6a5d0dd5e9e0a14f680b1c8225b151268c40a41935add1c91483575fd5db51cb,OK
BSR\BSDS500\data\images\val\108082.jpg,108082.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,70106,0.066858,389d781d17c9809aeec1f609a324725aa694aea668036bc17f79176a729f7071,OK
BSR\BSDS500\data\images\val\109053.jpg,109053.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,66196,0.063129,91819e7ece60560b5f37398dacd12fc1ac41d095f3454bee965645781599a968,OK
BSR\BSDS500\data\images\val\119082.jpg,119082.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,78023,0.074409,8cf5ce02395627b797b3da7a3845bcb0da14d66942d422a1c898372b67536d4c,OK
BSR\BSDS500\data\images\val\12084.jpg,12084.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,91272,0.087044,937a95df6a3ded078400451ac163cac6ec20f0ca912c741ae7427d6fca84175d,OK
BSR\BSDS500\data\images\val\123074.jpg,123074.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,66748,0.063656,f47e336f7f3c4da54d5d95b6217e4381ea62a8ff12d061f39da48539794aa82a,OK
BSR\BSDS500\data\images\val\126007.jpg,126007.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,61164,0.058331,4a61a754b422680d24a148430cab10c3bb548aeee3f51ae8dc39cd783ef854ad,OK
BSR\BSDS500\data\images\val\130026.jpg,130026.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,86102,0.082113,ab2865a5f0e54ad3a1b2f911b701560b1537e9c4ced6064d9759d33be0906761,OK
BSR\BSDS500\data\images\val\134035.jpg,134035.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,88763,0.084651,fe71f4eed285623dc41b1be0d767f7223fe496a979ac16b264c47649655e1e7c,OK
BSR\BSDS500\data\images\val\14037.jpg,14037.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,46483,0.04433,5cbff02cd015ece351725d5f89a880d6a70f71f383b412c81071c66546ce5076,OK
BSR\BSDS500\data\images\val\143090.jpg,143090.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,46374,0.044226,b080362885015372c4d808000009820d044e21de1ea39f89b02307bfc73a0beb,OK
BSR\BSDS500\data\images\val\145086.jpg,145086.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,78240,0.074615,ea31167eece902040a4dfc2e50e1a6112a6888c19566aa93ba698ec754f6e815,OK
BSR\BSDS500\data\images\val\147091.jpg,147091.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,74269,0.070828,208f65955ad60894070a3b768ea7f241c87a3919cfc00ecae9ecf2c51220c791,OK
BSR\BSDS500\data\images\val\148026.jpg,148026.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,104836,0.099979,270c2f11ddb596713ebdcbec5c69031a6df97f18cc9d8c5b26cf96a3ef74102c,OK
BSR\BSDS500\data\images\val\148089.jpg,148089.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,96491,0.092021,d48e9934d24f6c96fcefa9db9b821a4803529786f50a088c78420454f597006f,OK
BSR\BSDS500\data\images\val\156065.jpg,156065.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,94631,0.090247,2328df0f0f479e98fe313142bdc9d6463937e0ab6e7811f0b2ffb79329e946e2,OK
BSR\BSDS500\data\images\val\157055.jpg,157055.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,75175,0.071692,65d2f1fa2847bf9b0207318e880b0dedae82793f5c3ab59b01ff72b2de686062,OK
BSR\BSDS500\data\images\val\159008.jpg,159008.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,78438,0.074804,ce52eb682bc3686ba6907fa7fde3ea8a7f87b105aecfe43b93992ef3c9bad6f2,OK
BSR\BSDS500\data\images\val\160068.jpg,160068.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,58975,0.056243,c757c98def260243a45eb6092d9be75efe77810451d2954e17acc495bb876d6a,OK
BSR\BSDS500\data\images\val\16077.jpg,16077.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,81508,0.077732,19d4d8a03773c9b65f4e4cfed7b0f5674ebe07a9cc4800de554f0c30556c85ec,OK
BSR\BSDS500\data\images\val\163085.jpg,163085.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,66207,0.06314,3886bc975ea9321e3a26536a95a441aeef14af3a5c3313872af23a0d76d55ac6,OK
BSR\BSDS500\data\images\val\167062.jpg,167062.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,43691,0.041667,120d3b4c9eab16d6dad58004a6ce647a7007ca25a6b98e248a35ed5e70c6d5bf,OK
BSR\BSDS500\data\images\val\167083.jpg,167083.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,108409,0.103387,0f09dd34a9d48f8650d1912cb4c4d1e90d33dd559223a27985cf6d6eda75ebe1,OK
BSR\BSDS500\data\images\val\170057.jpg,170057.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,69025,0.065827,a485834fbbc26a08067e0ffef314c2129541d548f9f8dbc0923086c9569ba6c7,OK
BSR\BSDS500\data\images\val\175032.jpg,175032.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,120999,0.115394,8e7b3faa193f7e6f36ab9b092dd7062b7d01e70ff59fe60123b7eabc951c8740,OK
BSR\BSDS500\data\images\val\175043.jpg,175043.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,98009,0.093469,be578b68f530951b117c8bd04c5a79d2061da1d9a6c4c20d10ebc30c509eca89,OK
BSR\BSDS500\data\images\val\182053.jpg,182053.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,72386,0.069033,61ce1ee72993d333bde9191794d63650f21f40cbfb4c630992c3d5e5680b9b65,OK
BSR\BSDS500\data\images\val\189080.jpg,189080.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,51286,0.04891,c8db7afe744b586a8fd7ebb535fd73dd764e3c3335c34be4a59b162cea941100,OK
BSR\BSDS500\data\images\val\19021.jpg,19021.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,81849,0.078057,e896602e24ac9c4f043fb67ecbe05d9b98c28a3ecd31c0e4ddc057ec1cca782e,OK
BSR\BSDS500\data\images\val\196073.jpg,196073.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,81545,0.077767,56367543b34bf798dbe0a721f59cdeffdb67c176e8c75347b5974631b379bbe8,OK
BSR\BSDS500\data\images\val\197017.jpg,197017.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,74020,0.070591,59e30cd9332aa9331665ccd9c32b4f5738d64747584d989de33ff5220d91733b,OK
BSR\BSDS500\data\images\val\208001.jpg,208001.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,78959,0.075301,3056ff21b07978dfd9c7043a10b7eb024f5bce1612b15650b6dc8cb52b069800,OK
BSR\BSDS500\data\images\val\210088.jpg,210088.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,60955,0.058131,a9f75c4315a16c10abadff1fc7f4b409b173ba6326e95e821ef5a41c02639f30,OK
BSR\BSDS500\data\images\val\21077.jpg,21077.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,75661,0.072156,775c0d915b6a5261790eb99fc62afdec4664f9e3cbc2e2d5e724cc69afee3413,OK
BSR\BSDS500\data\images\val\216081.jpg,216081.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,84459,0.080546,0a20b477293947433784dd7e0acb42e05364ef2294d49c5480a574a87aafac04,OK
BSR\BSDS500\data\images\val\219090.jpg,219090.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,66534,0.063452,1f3f81c986fdca765d654d0ad05c6f7d68a0412ee4178bdfa0491558c03d6202,OK
BSR\BSDS500\data\images\val\220075.jpg,220075.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,68922,0.065729,0fcc3e2e5b34f47858dc58587897d6b849558a38a8b9454ebb54a78236b2d0af,OK
BSR\BSDS500\data\images\val\223061.jpg,223061.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,82108,0.078304,0246cf68cc5dba8185e0da2d5df04b90bee7b3f2ed85ab106913b929d115c139,OK
BSR\BSDS500\data\images\val\227092.jpg,227092.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,46049,0.043916,00c00ab0b495598981ff87740e0085d91d8ac4ae39d327ef9b1de774426161cf,OK
BSR\BSDS500\data\images\val\229036.jpg,229036.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,100079,0.095443,3ed19e58c2c7c2b67d8624ce7a1b1a929daec59e5fc7b4217f966f00853fa9b7,OK
BSR\BSDS500\data\images\val\236037.jpg,236037.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,93729,0.089387,b2698ff2e33f683f2666fdc786ad46eab070922df51c9026767744722ea06851,OK
BSR\BSDS500\data\images\val\24077.jpg,24077.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,76548,0.073002,d1a4b952de4b1b130f82675757f40fbe22fd71c4e4eb454ffa0b1d9f89bdec63,OK
BSR\BSDS500\data\images\val\241004.jpg,241004.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,55975,0.053382,510b533e488a6aff986d3b7560a368ffed4a3fa6fefb7aa010376ef4e06e79b3,OK
BSR\BSDS500\data\images\val\241048.jpg,241048.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,90429,0.08624,70c5e137c0b102852ae93c5ddf0e315e06297ed009dfe309d54c4cab02074457,OK
BSR\BSDS500\data\images\val\253027.jpg,253027.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,80141,0.076428,a2936a80c928a0efb8db070a2e46bd6ef4a2f22d33b59db6eb91ca6676faed52,OK
BSR\BSDS500\data\images\val\253055.jpg,253055.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,53959,0.051459,9e7248e4683233f8c8e61e5c4d342ef199d85ae0329116e46ca155de869d296b,OK
BSR\BSDS500\data\images\val\260058.jpg,260058.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,59416,0.056664,3ce26289f3f2dadd74052a81f4da2120ee825e8fdcf6014798cfb8a15343bad7,OK
BSR\BSDS500\data\images\val\271035.jpg,271035.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,77874,0.074266,d01d3266ddb456a47fb382c73862b8d48927e3f000be9587a0aba9aea66bc881,OK
BSR\BSDS500\data\images\val\285079.jpg,285079.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,92387,0.088107,62c16ed71f166b59340fac19748abca19c613b668296733854fbd8911f5bad4e,OK
BSR\BSDS500\data\images\val\291000.jpg,291000.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,126011,0.120173,1e3b80ec6631fa47a7357cb67d8e6235ca843839eff7f06e4c283ea7befcfb05,OK
BSR\BSDS500\data\images\val\295087.jpg,295087.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,75379,0.071887,6f5023c2d062b4078c174f703899cc36a29895608531e7d2d6e2d32997d39d4f,OK
BSR\BSDS500\data\images\val\296007.jpg,296007.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,61816,0.058952,d271c849ec0aca6a92845c0dff6f18c74e507dc93fc0703be0cb006058ca6458,OK
BSR\BSDS500\data\images\val\296059.jpg,296059.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,64207,0.061233,9601b534d81275e5e5844198567015105e5feb418e45a0cfa58545e2d472b955,OK
BSR\BSDS500\data\images\val\299086.jpg,299086.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,59092,0.056355,817939c0da8ad228271a1a1cd87f5a31fe93c741617fb478bb95d9ba3a34d2c2,OK
BSR\BSDS500\data\images\val\300091.jpg,300091.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,63245,0.060315,543e73769b6040f38f9214b777e255f48697e72b8ad61fb001c84e852e2530d1,OK
BSR\BSDS500\data\images\val\302008.jpg,302008.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,46424,0.044273,f8935ab579adfe9d1a71282a025bc25a81ec4e7b6b0468fa1d1ec913f6643fe4,OK
BSR\BSDS500\data\images\val\304034.jpg,304034.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,94784,0.090393,4d529bb81d75bf03f52d969c90cc145a152ea76e878c5833d537df28a62eb7dc,OK
BSR\BSDS500\data\images\val\304074.jpg,304074.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,94891,0.090495,5f9d7dbb32bc871450ce1384e5fbca5df7cfd5edbafb4464aed140194d41329e,OK
